"id_links","movieId","imdbId","tmdbId"
15957,80858,1414382,38303
15958,80860,1055292,38408
15959,80862,1584016,42296
15960,80864,1182350,38031
15961,80866,1572150,28018
15962,80870,1260567,45729
15963,80880,1423995,44113
15964,80891,1176252,173672
15965,80893,448400,9639
15966,80899,26768,43894
15967,80901,65820,85290
15968,80903,32871,3592
15969,80906,1645089,44639
15970,80908,1315962,43619
15971,80917,1470827,43933
15972,80924,192788,30071
15973,80926,825245,17031
15974,80928,1646887,41994
15975,80933,54102,15375
15976,80939,1244754,45094
15977,80941,1107319,70695
15978,80947,1148165,38415
15979,80950,48513,110502
15980,80952,45056,43369
15981,80954,30442,111315
15982,80967,1196165,98115
15983,80969,1334260,42188
15984,80972,382572,11567
15985,80980,62827,27441
15986,80984,47424,30036
15987,80986,41955,43187
15988,80990,79428,4706
15989,81000,959282,9577
15990,81014,1093369,20034
15991,81018,775489,41201
15992,81020,1442519,19597
15993,81027,834170,46847
15994,81029,37931,110790
15995,81031,1065318,16015
15996,81041,899138,20263
15997,81046,70374,10311
15998,81049,1114690,50834
15999,81051,74875,16271
16000,81054,64588,12482
16001,81059,772105,53486
16002,81061,52050,25633
16003,81064,1009014,206577
16004,81067,343992,166671
16005,81069,1209364,39933
16006,81072,85807,81231
16007,81075,1247696,46756
16008,81080,1400526,46812
16009,81083,1523483,46837
16010,81085,93791,76825
16011,81087,886539,16344
16012,81090,1045642,38124
16013,81092,490117,60035
16014,81094,922522,35379
16015,81100,1099932,214430
16016,81102,58438,41308
16017,81104,1542411,75341
16018,81107,27138,92950
16019,81109,122371,113456
16020,81111,1447508,44549
16021,81117,80547,155852
16022,81123,20919,174792
16023,81125,60099,131861
16024,81130,176250,45739
16025,81132,1612774,45649
16026,81138,445054,39681
16027,81140,1179069,41505
16028,81142,326965,40048
16029,81145,93139,8749
16030,81147,171357,14088
16031,81150,415739,49218
16032,81152,482358,50656
16033,81156,1116184,16290
16034,81158,1559549,39312
16035,81162,1241330,42307
16036,81164,1085779,45650
16037,81172,365402,64156
16038,81180,1320304,42941
16039,81182,1662557,50475
16040,81184,420181,97241
16041,81191,1566648,39440
16042,81193,43123,52848
16043,81195,1003034,41009
16044,81198,58745,73348
16045,81200,28330,52358
16046,81204,1094295,32540
16047,81214,62990,74896
16048,81216,43565,44890
16049,81225,441324,44823
16050,81229,1245526,39514
16051,81238,92285,213864
16052,81243,57536,90930
16053,81248,73496,86233
16054,81250,45471,98364
16055,81257,1340107,44716
16056,81270,872230,43931
16057,81274,479221,63611
16058,81276,1337137,47426
16059,81281,466665,18590
16060,81305,1424327,37810
16061,81312,452592,13548
16062,81314,1047445,21431
16063,81316,1242618,25073
16064,81322,478214,155445
16065,81324,810821,20700
16066,81328,60223,114333
16067,81330,1611931,201646
16068,81333,124294,127083
16069,81347,497467,4921
16070,81349,114198,370264
16071,81351,63386,11389
16072,81355,1247184,45336
16073,81357,187809,165911
16074,81359,1190894,37438
16075,81362,435528,14397
16076,81364,928188,53655
16077,81366,27752,52047
16078,81371,34591,27372
16079,81381,376821,43681
16080,81383,1465487,41211
16081,81385,1588337,46332
16082,81387,120116,135198
16083,81389,459387,44986
16084,81391,1426361,43738
16085,81393,379765,60665
16086,81396,23825,43601
16087,81398,1679595,68774
16088,81403,63005,4729
16089,81405,454990,
16090,81411,88241,47792
16091,81413,47821,46979
16092,81415,1202202,143336
16093,81417,1536044,41436
16094,81424,1434443,49207
16095,81427,1528718,46103
16096,81429,1675758,48016
16097,81432,14900,55536
16098,81435,12651,6793
16099,81441,1428050,79743
16100,81443,23911,53792
16101,81445,303281,67232
16102,81447,262774,44076
16103,81451,1411232,48015
16104,81453,42397,35957
16105,81456,1600524,51241
16106,81495,496634,8316
16107,81497,70287,31605
16108,81499,494864,22398
16109,81501,82633,16029
16110,81512,1212419,44603
16111,81516,1181791,41215
16112,81518,940580,1782
16113,81520,1156466,38234
16114,81524,73482,11391
16115,81535,1477076,41439
16116,81537,1231583,41733
16117,81546,37980,182756
16118,81548,51534,77960
16119,81562,1542344,44115
16120,81564,1001526,38055
16121,81566,1194235,54315
16122,81568,35794,33600
16123,81574,75433,54109
16124,81583,29454,52237
16125,81585,33110,43819
16126,81587,56341,43007
16127,81589,60983,49863
16128,81591,947798,44214
16129,81610,33283,80720
16130,81613,78878,114096
16131,81615,67980,91607
16132,81617,81656,130917
16133,81621,112934,40378
16134,81629,1333668,30979
16135,81631,486665,56192
16136,81633,1245091,46537
16137,81637,1230204,49953
16138,81639,1278379,43943
16139,81641,977855,38363
16140,81643,37702,40716
16141,81646,44903,43189
16142,81656,19901,3007
16143,81658,41373,27563
16144,81660,85124,61755
16145,81665,66122,59408
16146,81667,318742,79591
16147,81669,120075,26891
16148,81671,43306,39039
16149,81673,143334,52111
16150,81676,374308,13630
16151,81679,454932,45593
16152,81681,41497,41058
16153,81684,53729,1673
16154,81688,113241,28671
16155,81690,993778,14234
16156,81698,217978,49110
16157,81700,479550,126238
16158,81702,1101675,65726
16159,81704,1405809,41123
16160,81708,1225290,44442
16161,81711,1725156,48466
16162,81713,1136688,47065
16163,81725,1588875,38325
16164,81727,1644577,103894
16165,81731,1453159,133252
16166,81733,147039,48000
16167,81736,58126,71317
16168,81738,45507,137504
16169,81742,120404,64340
16170,81744,1038685,44571
16171,81751,1588895,38368
16172,81753,1533796,112072
16173,81755,68983,114444
16174,81758,466214,
16175,81765,113205,157178
16176,81768,29201,68849
16177,81770,118823,134569
16178,81782,477080,44048
16179,81784,1126618,38357
16180,81786,1020773,48303
16181,81788,1458175,43539
16182,81791,1421051,39210
16183,81795,1270101,72421
16184,81802,1519245,62103
16185,81804,1235189,44147
16186,81806,141966,92096
16187,81817,1321865,43434
16188,81819,1164999,45958
16189,81823,1360875,34208
16190,81825,1158936,15036
16191,81831,1467273,36940
16192,81834,926084,12444
16193,81845,1504320,45269
16194,81847,398286,38757
16195,81851,55073,46757
16196,81853,56576,71701
16197,81857,29222,43862
16198,81859,41687,43437
16199,81867,758017,24574
16200,81880,984159,80545
16201,81898,1518821,87387
16202,81903,1199494,44687
16203,81906,1441084,162643
16204,81910,1326733,41999
16205,81925,384699,13834
16206,81927,1047832,15012
16207,81930,460342,44886
16208,81932,964517,45317
16209,81949,1403988,41556
16210,81952,20876,42363
16211,81954,95053,52998
16212,81957,1048174,31031
16213,81959,176666,49583
16214,81962,59829,202768
16215,81975,46365,37927
16216,81979,110547,48486
16217,81981,74720,56648
16218,81983,66127,128442
16219,81985,70424,110115
16220,81987,79023,87415
16221,81989,95012,95043
16222,81991,819723,113882
16223,81993,1626201,48871
16224,82003,78152,93669
16225,82005,1361313,47088
16226,82007,3014,147622
16227,82009,1196134,35458
16228,82011,1380174,50990
16229,82013,1499639,111396
16230,82015,43766,36373
16231,82017,19532,99080
16232,82022,1320291,49787
16233,82026,382847,253074
16234,82030,47167,64782
16235,82032,58124,96118
16236,82035,1176726,26769
16237,82037,1568334,43924
16238,82041,1316536,46420
16239,82043,492473,36615
16240,82045,21106,83817
16241,82047,769507,51885
16242,82049,77188,54523
16243,82051,21800,73420
16244,82053,1194417,45324
16245,82055,20821,120835
16246,82059,806029,33996
16247,82061,431975,15702
16248,82063,1065332,15436
16249,82066,1227787,39358
16250,82068,89821,6320
16251,82070,55571,28699
16252,82088,1611211,47979
16253,82093,1213648,48838
16254,82095,1564585,42684
16255,82097,1373156,34764
16256,82102,1393020,37234
16257,82106,68835,42483
16258,82108,1131727,42561
16259,82110,1326831,42046
16260,82115,1722515,52320
16261,82119,1514837,36405
16262,82121,39080,35123
16263,82123,54164,37083
16264,82129,41735,51618
16265,82131,50699,61370
16266,82139,1127221,22135
16267,82141,62760,53654
16268,82143,437806,14463
16269,82150,1251725,35395
16270,82152,1152398,38117
16271,82154,1194236,37690
16272,82157,410332,24837
16273,82167,758752,43347
16274,82169,980970,10140
16275,82173,1570989,47607
16276,82175,1436560,80435
16277,82179,59269,38340
16278,82182,23049,121238
16279,82184,39531,59828
16280,82186,77756,28155
16281,82188,38721,26663
16282,82194,47603,86608
16283,82196,41513,80572
16284,82202,1243957,37710
16285,82209,1319704,48946
16286,82227,48337,45136
16287,82235,46374,130424
16288,82240,1323605,44028
16289,82242,1401143,48395
16290,82244,798817,44982
16291,82246,1252298,60440
16292,82261,496253,57000
16293,82269,374294,65041
16294,82271,120494,39968
16295,82274,403990,32234
16296,82276,887732,12823
16297,82280,478331,63290
16298,82283,63571,71395
16299,82298,51437,43114
16300,82300,65579,59917
16301,82302,62893,56693
16302,82304,117056,40882
16303,82306,18451,85876
16304,82308,74262,62789
16305,82311,26452,31988
16306,82313,49552,34667
16307,82315,51404,5562
16308,82320,287803,41187
16309,82322,1356928,43614
16310,82324,1571724,44160
16311,82326,471911,99738
16312,82328,295192,95453
16313,82330,479506,46773
16314,82332,8879,70800
16315,82335,49518,60234
16316,82337,135696,49296
16317,82353,79924,1906
16318,82356,1327819,36738
16319,82358,439491,195833
16320,82360,1583356,49901
16321,82362,226350,195311
16322,82364,71585,56142
16323,82366,1270835,43919
16324,82368,68187,84108
16325,82370,68894,80701
16326,82378,1175709,46503
16327,82380,775543,48833
16328,82382,1379689,40664
16329,82384,44733,150838
16330,82386,176198,234942
16331,82388,63585,118533
16332,82390,9878,44441
16333,82393,423277,43973
16334,82395,472175,50241
16335,82397,1404653,57489
16336,82420,1202203,37514
16337,82438,378848,49322
16338,82447,1456941,43930
16339,82449,1376709,46660
16340,82452,1071798,170986
16341,82454,36748,96366
16342,82459,1403865,44264
16343,82461,1104001,20526
16344,82463,1431181,44009
16345,82465,93286,49684
16346,82467,39391,104720
16347,82469,33389,111470
16348,82476,48210,43318
16349,82491,106612,322799
16350,82499,1341188,42888
16351,82525,1013854,130623
16352,82527,1423894,46829
16353,82529,1137481,52445
16354,82531,33980,84086
16355,82534,1172991,44129
16356,82536,30396,43855
16357,82564,27869,23108
16358,82567,26932,121006
16359,82581,1064744,18029
16360,82584,30202,62567
16361,82589,1121977,37080
16362,82591,960721,30023
16363,82593,839856,50701
16364,82595,422349,250810
16365,82597,49061,107592
16366,82602,127319,83036
16367,82606,910915,50673
16368,82608,421090,30548
16369,82631,475616,26138
16370,82633,122136,40149
16371,82635,484039,10817
16372,82638,94011,31300
16373,82641,61597,54178
16374,82643,159797,8464
16375,82667,1588170,49797
16376,82669,73836,39988
16377,82671,461894,481
16378,82673,997263,36115
16379,82676,68675,31283
16380,82678,66318,4266
16381,82680,42998,111390
16382,82682,59447,32609
16383,82684,1488163,46788
16384,82698,104083,40649
16385,82701,119510,10018
16386,82703,1692504,52587
16387,82705,74400,48203
16388,82711,122770,25908
16389,82713,54780,117042
16390,82715,121398,238362
16391,82722,102842,15740
16392,82726,832517,173288
16393,82732,48421,35958
16394,82739,302596,13246
16395,82744,1433108,41283
16396,82747,57363,42984
16397,82749,54709,31104
16398,82751,495705,
16399,82753,257289,81219
16400,82759,93593,27072
16401,82765,1319718,35138
16402,82767,935075,27585
16403,82770,1186248,48204
16404,82772,400517,62337
16405,82834,49177,53156
16406,82836,498366,84827
16407,82840,452631,25434
16408,82842,1515935,54812
16409,82848,11541,23282
16410,82850,11071,38705
16411,82852,970866,39451
16412,82854,1320261,38745
16413,82857,1517252,50071
16414,82877,455638,28025
16415,82902,256692,107548
16416,82904,79802,1361
16417,82906,337578,39839
16418,82909,46398,102091
16419,82911,30018,112674
16420,82915,490499,10097
16421,82917,101478,78320
16422,82920,41998,51143
16423,82926,1680136,48748
16424,82928,1352388,52208
16425,82931,1572491,56812
16426,82934,1319726,34576
16427,82976,11656,51357
16428,82978,11508,51358
16429,82980,418362,20495
16430,82982,32946,80054
16431,82984,36166,161512
16432,82991,105462,56448
16433,83004,1629391,42323
16434,83006,1311087,56320
16435,83034,43458,104394
16436,83038,208903,19887
16437,83049,127322,82549
16438,83051,892100,196235
16439,83056,32043,54430
16440,83059,1135952,46207
16441,83067,1391034,33107
16442,83071,36217,48127
16443,83082,1071812,33870
16444,83086,1126591,42297
16445,83089,1407055,82622
16446,83096,12255,51359
16447,83115,102247,37866
16448,83132,1568921,51739
16449,83134,1465522,46838
16450,83138,1395183,38409
16451,83158,374853,32407
16452,83163,488174,38054
16453,83177,1302067,41515
16454,83180,1572769,50420
16455,83182,451829,21136
16456,83184,1373120,31850
16457,83186,62082,61943
16458,83189,56234,35392
16459,83193,49784,20531
16460,83219,1059955,15302
16461,83222,90209,31694
16462,83225,841017,163659
16463,83227,104658,39967
16464,83232,97995,37533
16465,83241,923683,23508
16466,83244,1163752,18381
16467,83246,61587,6474
16468,83248,60380,30914
16469,83250,71186,56787
16470,83256,982939,64212
16471,83258,407617,8995
16472,83260,1010313,7210
16473,83264,1610452,52696
16474,83266,234000,16987
16475,83268,1792061,
16476,83270,1371155,46138
16477,83273,74448,247112
16478,83275,175934,247124
16479,83277,71880,61212
16480,83279,485147,185720
16481,83281,297871,72413
16482,83291,1157694,14639
16483,83293,1268204,46689
16484,83295,82886,54660
16485,83300,251640,49041
16486,83302,1294688,23830
16487,83308,19655,55584
16488,83310,1327726,89126
16489,83316,74207,42243
16490,83318,12224,51360
16491,83320,63612,27470
16492,83322,11984,50704
16493,83324,276866,15548
16494,83326,368647,15552
16495,83330,117442,46827
16496,83332,756727,53079
16497,83334,1015474,22007
16498,83337,272736,26277
16499,83339,265148,165402
16500,83343,42742,102144
16501,83345,46159,56402
16502,83349,990407,40805
16503,83351,44905,49616
16504,83357,57090,124058
16505,83359,12570,51362
16506,83361,12543,25770
16507,83369,1023114,49009
16508,83374,1032751,46528
16509,83376,19823,84274
16510,83381,54295,64605
16511,83385,1318001,51933
16512,83389,121411,198317
16513,83411,13025,38742
16514,83415,81991,42138
16515,83417,1010415,25482
16516,83424,1166100,14070
16517,83435,50487,37086
16518,83437,31002,38023
16519,83439,57598,108869
16520,83446,35157,43781
16521,83448,432314,2325
16522,83450,1343703,50618
16523,83457,110076,46387
16524,83464,56308,54723
16525,83468,414195,23019
16526,83478,1653690,43209
16527,83480,479997,23047
16528,83506,1815899,198391
16529,83525,1462667,45284
16530,83527,476298,46820
16531,83529,116480,79118
16532,83531,63771,62570
16533,83533,137079,162234
16534,83535,107875,42001
16535,83538,55082,63892
16536,83540,39822,40650
16537,83556,1174047,17605
16538,83558,313550,53267
16539,83560,54042,122019
16540,83562,118201,58777
16541,83569,64296,78117
16542,83575,407021,36241
16543,83577,31968,75363
16544,83579,1639075,57019
16545,83581,44888,84903
16546,83583,278413,25051
16547,83585,1172060,23174
16548,83588,63152,4798
16549,83590,56725,74924
16550,83592,158117,105448
16551,83601,1426352,43950
16552,83603,422258,90272
16553,83605,367000,21198
16554,83607,41634,132332
16555,83611,1630529,54779
16556,83613,409847,49849
16557,83616,189041,392067
16558,83619,1625098,49073
16559,83652,424992,1543
16560,83654,1093382,8951
16561,83656,274154,
16562,83658,84164,223613
16563,83660,66492,44000
16564,83662,18440,207999
16565,83664,62203,93072
16566,83666,447641,69313
16567,83668,1526317,60708
16568,83671,119185,15993
16569,83756,315232,57256
16570,83758,1606382,57448
16571,83760,489325,29670
16572,83763,13422,38830
16573,83765,12945,37360
16574,83767,55214,99372
16575,83773,213469,24403
16576,83777,73760,31654
16577,83789,1166113,25259
16578,83791,35958,18562
16579,83796,1217637,14556
16580,83798,1183665,35052
16581,83801,1568923,58772
16582,83803,1620446,40619
16583,83807,1369567,20332
16584,83809,823187,23077
16585,83819,45039,90968
16586,83821,64405,94608
16587,83823,54446,88376
16588,83825,36984,43501
16589,83827,1391092,52013
16590,83829,58555,46787
16591,83831,37316,92399
16592,83833,19429,28391
16593,83835,13158,51364
16594,83837,13099,51366
16595,83842,1706414,111239
16596,83897,489212,43653
16597,83910,1578275,44564
16598,83912,1221208,55061
16599,83916,33409,25862
16600,83918,27690,112284
16601,83920,69080,107774
16602,83923,470000,10854
16603,83927,34998,119094
16604,83956,327071,33146
16605,83962,13055,38787
16606,83969,32410,43810
16607,83972,79123,42175
16608,83974,40626,18703
16609,83976,1740047,63578
16610,83978,1223150,48471
16611,83986,469913,15316
16612,84015,1442580,47610
16613,84017,1506940,48752
16614,84019,1694015,47055
16615,84047,764639,1244
16616,84090,1143155,25695
16617,84092,50296,39557
16618,84094,67962,32319
16619,84096,975684,34025
16620,84098,45029,76229
16621,84100,415380,25664
16622,84103,810809,61783
16623,84111,60891,42722
16624,84114,368954,43936
16625,84116,1287878,47909
16626,84118,1054674,12811
16627,84120,108583,58937
16628,84122,29002,31903
16629,84125,21153,105067
16630,84128,1470024,55151
16631,84131,86546,68757
16632,84133,67384,39993
16633,84137,1314652,45202
16634,84148,43539,48481
16635,84150,43938,22985
16636,84152,1219289,51876
16637,84154,1117394,58261
16638,84156,1683876,89704
16639,84158,27474,120357
16640,84160,1705977,52461
16641,84162,286864,51873
16642,84164,129774,471
16643,84173,1002966,13652
16644,84176,14586,27522
16645,84178,32653,8417
16646,84181,84674,44963
16647,84183,82699,74289
16648,84187,860906,22843
16649,84189,1242432,43947
16650,84192,1098199,60213
16651,84223,1285246,34013
16652,84226,396818,62495
16653,84228,770829,42411
16654,84230,13858,45807
16655,84232,14218,51367
16656,84234,1686313,55165
16657,84236,1487275,34767
16658,84238,306434,21982
16659,84240,1422032,53596
16660,84242,1183923,31007
16661,84246,39502,52844
16662,84248,56945,51092
16663,84250,36711,26530
16664,84252,54653,43017
16665,84258,37420,113757
16666,84260,1533084,32612
16667,84262,1148200,38033
16668,84273,1781069,54293
16669,84276,1756754,47330
16670,84279,74815,117258
16671,84281,249555,293946
16672,84283,1112756,56745
16673,84291,46446,133119
16674,84293,30517,122884
16675,84296,36277,33039
16676,84298,48748,114083
16677,84300,61180,70635
16678,84302,72307,139851
16679,84304,1667150,62976
16680,84312,329200,12536
16681,84329,247254,34192
16682,84334,43968,131781
16683,84366,1352717,45485
16684,84372,48538,39695
16685,84374,1411238,41630
16686,84387,1134664,36939
16687,84392,1189340,50348
16688,84395,1161864,48171
16689,84407,1422020,43920
16690,84414,1699114,56590
16691,84436,252703,91958
16692,84442,80842,79785
16693,84444,1122614,50779
16694,84446,1013856,44411
16695,84448,454536,71732
16696,84450,461795,85550
16697,84453,184115,116751
16698,84455,1257562,72852
16699,84467,47085,48954
16700,84469,74404,32122
16701,84471,269587,93553
16702,84473,1158889,16031
16703,84475,54243,43046
16704,84477,116005,86267
16705,84479,78150,84207
16706,84481,456873,53701
16707,84483,347131,126104
16708,84485,47417,28023
16709,84496,74964,104364
16710,84498,73317,78353
16711,84500,108256,79731
16712,84502,434440,103425
16713,84504,339558,50900
16714,84506,1693830,51276
16715,84508,47388,74074
16716,84510,214529,35831
16717,84512,21910,120843
16718,84523,63186,39029
16719,84525,1509125,55662
16720,84529,412298,13746
16721,84532,1405500,44944
16722,84534,36989,8418
16723,84538,76894,65898
16724,84540,111038,288183
16725,84551,1539107,102527
16726,84553,50832,148432
16727,84555,29577,204040
16728,84557,893412,50217
16729,84559,57307,80988
16730,84563,1262413,24868
16731,84565,86244,47578
16732,84570,1555064,45272
16733,84601,1401152,48138
16734,84613,881320,48340
16735,84615,1477837,52067
16736,84619,352925,22484
16737,84621,1576699,46441
16738,84637,377981,45772
16739,84639,33022,46260
16740,84641,22397,84295
16741,84643,31033,43825
16742,84646,45494,91419
16743,84648,62414,119183
16744,84660,120754,195651
16745,84663,465326,11788
16746,84665,54172,82792
16747,84667,34386,54635
16748,84669,27902,81687
16749,84671,53003,79180
16750,84680,41672,109887
16751,84686,22495,84296
16752,84689,29656,150712
16753,84691,34078,31324
16754,84696,1320239,50204
16755,84714,67176,53045
16756,84716,1499666,18438
16757,84730,1258120,30432
16758,84732,1452628,43552
16759,84734,63983,85886
16760,84736,86484,87906
16761,84738,1230206,17240
16762,84740,1448762,39959
16763,84764,67972,56259
16764,84766,809427,114246
16765,84768,109909,140527
16766,84770,1638362,45274
16767,84772,1092026,39513
16768,84775,1322385,46789
16769,84777,69390,30901
16770,84779,1188983,15576
16771,84781,56289,49844
16772,84792,117808,81217
16773,84794,118141,54506
16774,84796,86606,32520
16775,84799,69738,37618
16776,84801,1284591,12471
16777,84805,457414,36883
16778,84807,1504429,51971
16779,84829,84824,64441
16780,84832,104121,31987
16781,84834,882978,14538
16782,84836,11723,92332
16783,84838,10208,174958
16784,84844,238883,20993
16785,84847,1366312,183894
16786,84852,4181,98078
16787,84855,1054580,33997
16788,84857,1098226,14525
16789,84859,110125,48118
16790,84861,986358,
16791,84863,891457,43088
16792,84866,112403,36505
16793,84869,206569,119965
16794,84871,72665,4704
16795,84876,276818,83013
16796,84880,1424003,42171
16797,84884,36818,878
16798,84890,319237,57424
16799,84894,50915,35001
16800,84942,1502404,47327
16801,84944,1192628,44896
16802,84948,46425,37380
16803,84950,810922,50725
16804,84952,1590089,54186
16805,84954,1385826,38050
16806,84957,1274300,113885
16807,84961,39927,56930
16808,84963,34923,43526
16809,84972,1173494,31890
16810,84974,1590050,
16811,84976,72782,52555
16812,84978,54426,131836
16813,84980,1454505,58764
16814,84983,34694,55238
16815,84985,63260,33228
16816,84987,68537,42482
16817,84989,71680,91459
16818,84996,1320254,58376
16819,85007,1481572,47218
16820,85010,35659,34944
16821,85012,56322,59990
16822,85014,48967,43256
16823,85016,1277936,56811
16824,85020,472399,27582
16825,85022,480687,48988
16826,85025,1034389,49494
16827,85056,1464540,46529
16828,85070,822791,141971
16829,85072,1396227,49637
16830,85106,1198153,37714
16831,85108,110297,305656
16832,85129,1587729,51200
16833,85131,1217613,44943
16834,85133,56279,45714
16835,85143,33314,106406
16836,85175,25397,63702
16837,85177,68152,31644
16838,85179,1474276,28874
16839,85181,119918,14903
16840,85186,1453242,60290
16841,85188,493226,60221
16842,85190,1734477,54793
16843,85203,21074,144792
16844,85205,16104,53230
16845,85209,134928,9706
16846,85211,1270842,57703
16847,85213,1510938,56831
16848,85215,972857,19829
16849,85226,1210071,25186
16850,85231,47281,43339
16851,85259,61199,36540
16852,85261,1305591,50321
16853,85268,1258157,22620
16854,85270,63729,56092
16855,85273,1326204,34214
16856,85275,1279117,8770
16857,85278,896923,42819
16858,85284,159251,118381
16859,85291,1555747,53358
16860,85293,1404830,40655
16861,85295,1618435,47533
16862,85298,1569364,31162
16863,85305,1143896,45022
16864,85307,1133989,24885
16865,85309,40848,43451
16866,85312,1361566,20722
16867,85316,72410,72185
16868,85319,63268,99329
16869,85323,345185,71110
16870,85325,1284526,16439
16871,85327,478303,29865
16872,85330,373960,18143
16873,85332,488380,13957
16874,85334,93146,26011
16875,85342,1555149,47931
16876,85344,443584,13461
16877,85354,411272,15362
16878,85358,1522262,53237
16879,85360,478126,19205
16880,85362,1227929,37583
16881,85365,1509276,59248
16882,85367,1564367,50546
16883,85369,62985,70591
16884,85372,1521848,51447
16885,85374,22854,104221
16886,85378,30464,243565
16887,85387,17743,44657
16888,85389,30413,33025
16889,85392,906326,15182
16890,85394,1664894,59490
16891,85397,1486185,49730
16892,85399,1464174,38322
16893,85401,1512235,45132
16894,85403,76319,77078
16895,85410,1433826,103751
16896,85412,1740707,46146
16897,85414,945513,45612
16898,85438,1229822,38684
16899,85440,23488,84303
16900,85442,1189042,
16901,85445,1538874,333590
16902,85450,36699,81751
16903,85453,43709,193547
16904,85476,51193,93528
16905,85505,1440770,109326
16906,85510,978764,23629
16907,85513,406706,14147
16908,85527,1530975,55893
16909,85538,1114680,40856
16910,85540,1561768,48243
16911,85542,1185376,46458
16912,85544,80482,42167
16913,85547,1503776,57409
16914,85549,1016205,2010
16915,85552,188653,47215
16916,85555,1457766,45715
16917,85565,1487118,58232
16918,85567,1670632,53364
16919,85570,425489,62342
16920,85572,951335,37534
16921,85574,1454523,57521
16922,85576,19630,13847
16923,85585,170811,24926
16924,85609,372303,10356
16925,85612,765444,37405
16926,85616,61696,76875
16927,85618,20223,104430
16928,85624,1801038,
16929,85626,377935,29436
16930,85679,418657,11406
16931,85686,1220706,16179
16932,85689,110747,153041
16933,85691,65396,85769
16934,85694,139984,211331
16935,85728,120086,45046
16936,85734,1331095,42273
16937,85736,1334585,13413
16938,85738,368309,159878
16939,85740,186650,95242
16940,85742,1305897,81414
16941,85744,52255,45189
16942,85763,1418646,43418
16943,85770,1121786,41616
16944,85772,965411,15837
16945,85774,1424432,58496
16946,85777,810827,16140
16947,85780,1701991,110639
16948,85783,1650416,60434
16949,85785,1797363,
16950,85788,1591095,49018
16951,85790,1518812,57120
16952,85792,32220,131770
16953,85794,38578,99351
16954,85796,1640459,49010
16955,85861,21770,42815
16956,85863,47279,76372
16957,85874,912597,20329
16958,85881,1606392,55725
16959,85883,79366,57537
16960,85885,1263750,48650
16961,85889,36386,98399
16962,85892,67989,42531
16963,85894,38238,44087
16964,85896,49881,90406
16965,85910,1037163,44898
16966,85955,1209367,20995
16967,85966,343624,54354
16968,85981,271537,68629
16969,85983,62768,82460
16970,85985,1292643,51290
16971,85987,110998,98514
16972,85992,1267379,13190
16973,85994,1198142,43021
16974,85997,372832,56527
16975,86000,1560139,39356
16976,86002,1280501,38502
16977,86014,1650043,60307
16978,86023,69745,28802
16979,86028,1220888,53172
16980,86033,104279,10408
16981,86055,253779,31405
16982,86057,252487,83651
16983,86059,1411704,50359
16984,86061,86369,96529
16985,86064,910860,8896
16986,86066,820096,64484
16987,86068,450827,75725
16988,86070,775417,3397
16989,86077,206746,97284
16990,86079,51584,97149
16991,86081,318988,48596
16992,86083,252490,31408
16993,86085,85966,149149
16994,86087,252489,31402
16995,86089,263975,31412
16996,86091,107719,73191
16997,86094,1103963,29972
16998,86096,1623008,59266
16999,86137,1537401,63555
17000,86139,71859,54001
17001,86142,1436045,58857
17002,86145,1451762,41273
17003,86148,901494,21372
17004,86151,76097,54194
17005,86153,216605,89756
17006,86162,328078,46228
17007,86166,38675,30734
17008,86168,40418,51141
17009,86170,390080,27091
17010,86173,20570,29043
17011,86181,46750,36871
17012,86190,993842,50456
17013,86204,39895,49334
17014,86206,42379,36331
17015,86210,906083,47435
17016,86229,68348,47582
17017,86231,62474,86750
17018,86233,1648112,46523
17019,86237,78588,367647
17020,86242,1075749,30388
17021,86244,1291652,29920
17022,86246,43048,39284
17023,86263,1397502,44988
17024,86277,1437366,51423
17025,86279,1194612,54527
17026,86286,94939,23521
17027,86288,199208,
17028,86290,1179947,46105
17029,86293,1334512,49012
17030,86295,1262416,41446
17031,86298,1436562,46195
17032,86300,1599975,57695
17033,86308,57999,101226
17034,86310,42757,126596
17035,86312,57328,49876
17036,86314,44687,178587
17037,86316,27686,57698
17038,86318,51667,3081
17039,86320,1527186,62215
17040,86330,840322,31451
17041,86332,800369,10195
17042,86334,36038,40719
17043,86337,41530,43435
17044,86343,1200273,59928
17045,86345,1421373,45523
17046,86347,1190722,30969
17047,86355,480239,56780
17048,86368,31173,99920
17049,86372,52950,76714
17050,86377,927619,24447
17051,86380,47377,31555
17052,86382,79843,77166
17053,86399,109273,72596
17054,86401,101526,26880
17055,86405,814331,18826
17056,86408,1529235,48415
17057,86410,1334102,50671
17058,86412,1606180,57118
17059,86416,1261843,30599
17060,86418,21750,29745
17061,86420,450470,12221
17062,86430,1498887,44159
17063,86432,1229381,47904
17064,86434,1366981,34420
17065,86436,52713,27045
17066,86438,985636,25638
17067,86440,117273,152861
17068,86442,92794,53741
17069,86449,402743,10011
17070,86451,252335,140101
17071,86453,59159,72026
17072,86455,62042,77124
17073,86463,98331,42709
17074,86471,4465,36821
17075,86474,372782,61952
17076,86476,64994,12078
17077,86478,1343755,9511
17078,86487,1492030,202241
17079,86489,187457,72375
17080,86491,1157720,21508
17081,86493,80910,76816
17082,86495,1020972,51520
17083,86497,461892,141241
17084,86500,1225296,8904
17085,86502,1149583,18187
17086,86504,405455,167966
17087,86508,62009,48515
17088,86510,23261,87673
17089,86513,414923,36290
